"Year","Country","Registered","Senior","U20","Female","MaleRefs","FemaleRefs","IndoorRinks","OutdoorRinks","Population","WM","WMI","WMII","WMIII","WM20","WM20I","WM20II","WM20III","WM18","WM18I","WM18II","WM18III","OGM","WW","WWI","WWII","WWIII","WWIV","WWV","WW18","WW18I","WW18II","OGW"
2021,"South Africa",922,449,311,162,54,15,9,1,56978635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Bosnia & Herzegovina",187,39,112,36,6,0,1,3,3824782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Spain",883,129,516,238,47,2,11,0,47260584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Brazil",32,16,2,14,0,0,1,0,213445417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Sweden",61547,11163,43759,6625,5439,267,365,34,10261767,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2021,"Bulgaria",954,178,709,67,23,3,6,4,6919180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Switzerland",32206,11304,18640,2262,1244,69,49,111,8453550,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2021,"Canada",345481,7937,270150,67394,10651,996,2860,5000,37943231,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2021,"Thailand",624,97,435,92,16,1,6,0,69480520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Chile",250,120,80,50,0,0,7,1,18307925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Turkey",1500,390,675,435,93,58,14,0,82482383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"China",13388,1261,10365,1761,456,203,887,300,1397897720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Turkmenistan",347,165,182,0,6,0,5,0,5579889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Chinese Taipei",868,168,552,148,52,14,3,0,23572052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Ukraine",5341,1641,3521,179,68,1,26,3,43745640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Colombia",110,47,38,25,8,2,0,0,50355650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"United Arab Emirates",683,193,356,134,5,2,5,0,9856612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Croatia",574,149,351,74,14,0,3,2,4208973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"United States",453826,96489,286939,70398,18857,1344,1541,500,334998398,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2021,"Czech Republic",131006,97359,29540,4107,2807,246,196,13,10702596,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2021,"Uzbekistan",421,4,386,31,12,2,3,0,30842796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Denmark",5147,2527,1918,702,122,5,27,0,5894687,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,"DPR Korea",2310,210,1150,950,40,2,3,13,25831360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Estonia",964,143,711,110,24,1,10,10,1220042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Finland",65469,24693,35176,5600,1572,48,284,69,5587442,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2021,"France",18686,7620,9524,1542,104,6,107,10,68084217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Georgia",624,142,425,57,12,0,5,1,4933674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Germany",21336,5432,13653,2251,639,48,218,45,79903481,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2021,"Great Britain",11148,6353,3931,864,307,27,68,0,67081000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Greece",269,110,149,10,0,0,2,0,10569703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Hong Kong",601,98,414,89,50,8,6,0,7263234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Hungary",8271,5448,1453,1370,208,14,55,5,9728337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,"Iceland",752,165,412,175,18,7,3,0,354234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"India",1502,723,415,364,11,3,2,16,1339330514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Indonesia",97,30,55,12,3,1,6,0,275122131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Iran",233,100,30,103,25,25,6,0,85888910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Ireland",360,172,150,38,5,1,0,0,5224884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Israel",391,141,214,36,61,4,2,0,8787045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Italy",4977,1216,3329,432,109,8,38,15,62390364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Jamaica",20,0,20,0,0,0,0,0,2816602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Japan",16047,6526,8344,1177,869,61,60,1,124687293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,"Kazakhstan",7614,769,6670,175,60,5,39,127,19245793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Korea",3140,190,2600,350,31,4,35,0,51715162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Kuwait",402,115,124,163,12,8,1,0,3032065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Kyrgyzstan",2702,1620,1020,62,6,0,4,18,6018789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Latvia",7532,5193,2082,257,100,6,24,3,1862687,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,"Lebanon",208,90,54,64,0,0,0,0,5261372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Liechtenstein",61,56,5,0,0,0,0,0,39425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Lithuania",1400,150,1100,150,29,1,9,3,2711566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Luxembourg",492,175,285,32,20,0,3,0,639589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Macau,China",119,34,69,16,8,0,1,0,630396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Malaysia",260,100,80,80,12,2,2,0,33519406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Mexico",2955,915,1720,320,12,3,16,0,130207371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Mongolia",730,280,446,4,8,0,2,19,3198913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Morocco",225,129,74,22,3,0,2,0,36561813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Nepal",32,0,18,14,2,1,1,0,30424878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Netherlands",3078,1559,1236,283,58,6,19,0,17337403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"New Zealand",1727,729,648,350,86,15,6,4,4991442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"North Macedonia",81,37,33,11,4,0,0,1,2128262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Norway",8618,1047,6210,1361,343,15,50,5,5509591,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Oman",73,38,35,0,2,0,2,0,3694755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Philippines",203,98,58,47,14,2,4,0,110818325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Poland",3695,950,2400,345,200,11,26,10,38185913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Portugal",94,57,20,17,0,0,0,0,10263850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
